participantID,pNew,pOld,boxesFlipped,absColorDiff,blueFlipped,yellowFlipped,accuracy,discriminationError,boardDifficulty,trialRT,masterTrialID,conditionTrialID,condition,colorSequence,gender,age,education
114,1,1,19,7,13,6,1,0,9,52755.6,15,6,high,"[2,2,1,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2]",1,30,7
114,1,1,16,10,13,3,1,0,7,48834.2,21,7,high,"[2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2]",1,30,7
130,0.944649347,0.849121094,10,4,3,7,1,0,6,32562.1,3,1,high,"[1,1,1,2,1,2,2,1,1,1]",1,23,7
130,0.99965002,0.975479126,8,8,8,0,1,0,7,23656.3,7,2,high,"[2,2,2,2,2,2,2,2]",1,23,7
130,0.944649347,0.849121094,10,4,7,3,1,0,9,28713.9,14,3,high,"[2,2,1,2,1,2,1,2,2,2]",1,23,7
130,0.963478261,0.820358276,6,4,5,1,1,0,3,19084.9,15,4,high,"[2,2,2,1,2,2]",1,23,7
130,0.951578947,0.833847046,8,4,2,6,1,0,8,23455.3,19,5,high,"[1,2,1,1,2,1,1,1]",1,23,7
130,0.984897025,0.881057739,7,5,1,6,1,0,4,21925.8,20,6,high,"[2,1,1,1,1,1,1]",1,23,7
130,0.951578947,0.833847046,8,4,2,6,1,0,101,24511.9,21,7,high,"[2,1,1,1,1,2,1,1]",1,23,7
110,1,1,17,9,13,4,1,0,7,78057.1,2,1,high,"[2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2]",1,24,7
110,1,1,18,8,5,13,1,0,8,70948.6,8,2,high,"[1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1]",1,24,7
110,1,1,15,11,2,13,1,0,4,54976.7,9,3,high,"[1,1,1,1,1,2,1,1,1,2,1,1,1,1,1]",1,24,7
110,1,1,20,6,7,13,1,0,101,70506.2,11,4,high,"[1,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,2]",1,24,7
110,1,1,20,8,14,6,1,0,9,72347,16,5,high,"[2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2]",1,24,7
110,1,1,19,7,6,13,1,0,6,70264.9,17,6,high,"[1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,1]",1,24,7
110,1,1,16,10,13,3,1,0,3,55850.5,18,7,high,"[2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2]",1,24,7
88,0.990310559,0.868412018,5,5,5,0,1,0,3,21667.2,1,1,high,"[2,2,2,2,2]",1,43,6
88,0.677639752,0.588098526,5,1,2,3,1,0,4,18143,7,2,high,"[2,1,1,1,2]",1,43,6
88,0.810869565,0.676197052,6,2,4,2,1,0,7,22508.3,14,3,high,"[2,1,2,1,2,2]",1,43,6
88,0.975776398,0.808344841,4,4,0,4,1,0,6,14795.5,17,4,high,"[1,1,1,1]",1,43,6
88,0.899221968,0.759658813,7,3,5,2,1,0,9,24238.6,19,5,high,"[2,1,2,1,2,2,2]",1,43,6
88,0.975776398,0.808344841,4,4,0,4,1,0,8,13293.7,20,6,high,"[1,1,1,1]",1,43,6
88,0.655916005,0.598190308,9,1,5,4,0,0,101,30781.1,21,7,high,"[2,1,2,1,2,1,2,1,2]",1,43,6
117,0.951578947,0.910217285,11,4,8,3,1,0,7,57044.7,4,1,high,"[2,1,2,2,1,2,2,2,2,1,2]",2,22,7
117,0.976410015,0.833847046,8,5,2,6,1,0,101,31596.8,5,2,high,"[2,1,1,1,1,1,2,1]",2,22,7
117,0.998196258,0.961593628,9,7,1,8,1,0,8,34058.8,8,3,high,"[1,2,1,1,1,1,1,1,1]",2,22,7
117,0.992290349,0.940765381,10,6,2,8,1,0,4,36954.5,11,4,high,"[2,1,2,1,1,1,1,1,1,1]",2,22,7
117,0.976410015,0.910217285,11,5,3,8,1,0,6,40578.4,15,5,high,"[1,1,1,2,2,1,1,1,2,1,1]",2,22,7
117,0.881128012,0.788024902,11,3,7,4,1,0,9,37429.4,17,6,high,"[2,1,2,2,2,2,1,1,2,1,2]",2,22,7
117,0.979297348,0.9453125,15,5,10,5,1,0,3,52185.8,19,7,high,"[2,1,2,2,2,2,1,1,1,2,2,1,2,2,2]",2,22,7
120,0.991534142,0.953857422,12,6,3,9,1,0,101,39592.6,4,1,high,"[1,1,1,2,2,1,1,1,2,1,1,1]",1,23,7
120,1,1,19,7,6,13,1,0,8,86017.8,8,2,high,"[1,2,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1]",1,23,7
120,1,1,16,10,3,13,1,0,6,76937.3,10,3,high,"[1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1]",1,23,7
120,1,1,19,7,13,6,1,0,9,80187.4,11,4,high,"[2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2]",1,23,7
120,1,1,15,11,2,13,1,0,4,59665.3,15,5,high,"[2,1,1,1,2,1,1,1,1,1,1,1,1,1,1]",1,23,7
120,1,1,17,9,13,4,1,0,3,66959.1,18,6,high,"[2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2]",1,23,7
120,1,1,17,9,13,4,1,0,7,57855.3,20,7,high,"[2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2]",1,23,7
124,0.951578947,0.833847046,8,4,2,6,1,0,8,32914.3,1,1,high,"[1,2,1,1,1,2,1,1]",1,27,7
124,0.99965002,0.975479126,8,8,0,8,1,0,6,23741.8,2,2,high,"[1,1,1,1,1,1,1,1]",1,27,7
124,0.976410015,0.910217285,11,5,8,3,1,0,9,32028.4,3,3,high,"[2,2,1,2,2,1,2,1,2,2,2]",1,27,7
124,0.976410015,0.927001953,13,5,4,9,1,0,4,36777.1,4,4,high,"[1,2,1,2,2,1,2,1,1,1,1,1,1]",1,27,7
124,0.997583793,0.971313477,11,7,9,2,1,0,3,32623.5,10,5,high,"[2,2,2,2,2,2,1,1,2,2,2]",1,27,7
124,0.886902679,0.772750854,9,3,3,6,1,0,101,24281.5,14,6,high,"[1,1,1,2,1,2,1,1,2]",1,27,7
124,0.997583793,0.971313477,11,7,9,2,1,0,7,31837.8,19,7,high,"[2,1,2,2,2,2,2,2,2,1,2]",1,27,7
14,0.663615561,0.592735291,7,1,4,3,1,0,9,32312.3,1,1,high,"[1,2,1,2,1,2,2]",1,25,7
14,0.990310559,0.868412018,5,5,5,0,1,0,7,18461.2,3,2,high,"[2,2,2,2,2]",1,25,7
14,0.919875776,0.748277664,5,3,1,4,1,0,101,16980.5,5,3,high,"[2,1,1,1,1]",1,25,7
14,0.785846009,0.696380615,10,2,4,6,1,0,4,34679.8,7,4,high,"[2,2,2,1,1,1,1,2,1,1]",1,25,7
14,0.886902679,0.772750854,9,3,3,6,1,0,8,28501.3,8,5,high,"[1,1,2,1,2,1,1,1,2]",1,25,7
14,0.979297348,0.894943237,9,5,7,2,1,0,3,26286.8,16,6,high,"[2,1,2,2,1,2,2,2,2]",1,25,7
14,0.984897025,0.881057739,7,5,1,6,1,0,6,22083.9,21,7,high,"[1,1,1,2,1,1,1]",1,25,7
107,0.899221968,0.808344841,4,3,4,0,1,0,3,15017.3,4,1,high,"[2,2,2,2]",1,22,4
107,0.975776398,0.759658813,7,4,2,5,1,0,101,23028.4,5,2,high,"[1,1,2,1,1,2,1]",1,22,4
107,0.963478261,0.9375,18,4,7,11,1,0,8,58599.7,7,3,high,"[2,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1]",1,22,4
107,0.886902679,0.772750854,9,3,3,6,1,0,4,28670.4,9,4,high,"[2,1,1,1,2,1,2,1,1]",1,22,4
107,0.998810069,0.951873779,7,7,7,0,1,0,7,22632.7,11,5,high,"[2,2,2,2,2,2,2]",1,22,4
107,0.944649347,0.849121094,10,4,7,3,1,0,9,32444.8,15,6,high,"[2,2,1,1,2,2,2,1,2,2]",1,22,4
107,0.984897025,0.881057739,7,5,1,6,1,0,6,20867.1,21,7,high,"[1,2,1,1,1,1,1]",1,22,4
109,0.810869565,0.676197052,6,2,2,4,1,0,101,20620,1,1,high,"[1,1,2,1,1,2]",2,29,7
109,0.963478261,0.820358276,6,4,5,1,1,0,7,23208.2,2,2,high,"[1,2,2,2,2,2]",2,29,7
109,0.919875776,0.748277664,5,3,1,4,1,0,6,15592,4,3,high,"[1,1,1,2,1]",2,29,7
109,0.951578947,0.91015625,16,4,6,10,1,0,8,50524.9,9,4,high,"[1,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1]",2,29,7
109,0.677639752,0.588098526,5,1,2,3,0,0,9,16084.5,11,5,high,"[2,1,1,1,2]",2,29,7
109,0.839130435,0.668188095,4,2,3,1,1,0,3,16556.4,19,6,high,"[1,2,2,2]",2,29,7
109,0.943478261,0.738266468,3,3,0,3,1,0,4,10128.5,21,7,high,"[1,1,1]",2,29,7
97,0.943478261,0.738266468,3,3,3,0,1,0,9,22844.9,1,1,high,"[2,2,2]",2,22,7
97,0.875652174,0.661180258,2,2,2,0,1,0,7,10566.5,3,2,high,"[2,2]",2,22,7
97,0.943478261,0.738266468,3,3,0,3,1,0,6,15557.3,4,3,high,"[1,1,1]",2,22,7
97,0.677639752,0.588098526,5,1,2,3,1,0,4,20862.6,12,4,high,"[1,2,1,2,1]",2,22,7
97,0.943478261,0.738266468,3,3,0,3,1,0,8,13631.7,15,5,high,"[1,1,1]",2,22,7
97,0.839130435,0.668188095,4,2,1,3,1,0,101,15951.2,16,6,high,"[1,1,2,1]",2,22,7
97,0.943478261,0.738266468,3,3,3,0,1,0,3,20611.7,21,7,high,"[2,2,2]",2,22,7
104,0.899221968,0.759658813,7,3,2,5,1,0,101,47026.9,1,1,high,"[2,2,1,1,1,1,1]",1,22,7
104,0.979297348,0.894943237,9,5,2,7,1,0,4,39780.2,3,2,high,"[2,1,1,1,2,1,1,1,1]",1,22,7
104,0.976410015,0.910217285,11,5,8,3,1,0,9,49394.1,12,3,high,"[2,1,1,2,2,2,2,2,1,2,2]",1,22,7
104,0.976410015,0.910217285,11,5,8,3,1,0,7,40700.2,15,4,high,"[1,2,2,1,1,2,2,2,2,2,2]",1,22,7
104,0.992290349,0.940765381,10,6,2,8,1,0,6,28357.2,18,5,high,"[1,2,1,1,1,1,2,1,1,1]",1,22,7
104,0.886902679,0.828125,15,3,6,9,1,0,8,47234.5,20,6,high,"[1,2,2,1,1,1,2,1,2,1,1,1,1,2,2]",1,22,7
104,0.992290349,0.940765381,10,6,8,2,1,0,3,30798.4,21,7,high,"[2,2,2,1,2,2,2,2,1,2]",1,22,7
118,0.951578947,0.833847046,8,4,6,2,1,0,9,45133.7,1,1,high,"[2,1,2,2,1,2,2,2]",1,23,7
118,0.975776398,0.808344841,4,4,4,0,1,0,3,16923.4,3,2,high,"[2,2,2,2]",1,23,7
118,0.943478261,0.738266468,3,3,0,3,1,0,101,12687.6,6,3,high,"[1,1,1]",1,23,7
118,0.944649347,0.849121094,10,4,3,7,1,0,6,34237.1,11,4,high,"[1,2,1,2,1,2,1,1,1,1]",1,23,7
118,0.975776398,0.808344841,4,4,0,4,1,0,4,12073,13,5,high,"[1,1,1,1]",1,23,7
118,0.975776398,0.808344841,4,4,4,0,1,0,7,14614.4,15,6,high,"[2,2,2,2]",1,23,7
118,0.919875776,0.748277664,5,3,1,4,1,0,8,16571.5,18,7,high,"[1,1,2,1,1]",1,23,7
122,0.919875776,0.748277664,5,3,1,4,1,0,4,15936.1,2,1,high,"[2,1,1,1,1]",1,27,7
122,0.886902679,0.772750854,9,3,6,3,1,0,9,28923.1,9,2,high,"[1,1,2,1,1,2,1,1]",1,27,7
122,0.951578947,0.833847046,8,4,2,6,1,0,6,24981.6,10,3,high,"[2,2,1,2,2,2,1,2,1]",1,27,7
122,0.886902679,0.953857422,12,3,9,3,1,0,7,35951.8,14,4,high,"[2,2,2,1,1,2,2,2,2,2,2,1]",1,27,7
122,0.991534142,0.772750854,9,6,3,6,1,0,8,28576.1,15,5,high,"[1,1,1,1,2,2,1,2,1]",1,27,7
122,0.785846009,0.696380615,10,2,4,6,1,0,101,31142.3,19,6,high,"[2,1,1,1,1,2,2,1,2,1]",1,27,7
122,0.951578947,0.833847046,8,4,6,2,1,0,3,24059,21,7,high,"[2,1,2,2,1,2,2,2]",1,27,7
131,0.899221968,0.759658813,7,3,2,5,1,0,101,37302.4,1,1,high,"[2,1,1,1,1,2,1]",1,23,7
131,0.944649347,0.849121094,10,4,7,3,1,0,9,45436.6,5,2,high,"[1,2,1,2,2,1,2,2,2,2]",1,23,7
131,0.976410015,0.927001953,13,5,4,9,1,0,6,51876.7,8,3,high,"[1,1,2,2,1,1,1,1,1,2,1,2,1]",1,23,7
131,0.881128012,0.788024902,11,3,4,7,1,0,8,39230.5,10,4,high,"[1,2,1,1,2,2,1,1,1,2,1]",1,23,7
131,0.886902679,0.772750854,9,3,6,3,1,0,7,29819,12,5,high,"[2,2,1,2,1,1,2,2,2]",1,23,7
131,0.919875776,0.748277664,5,3,1,4,1,0,4,16489.6,15,6,high,"[1,1,1,1,2]",1,23,7
131,0.994416476,0.928268433,8,6,7,1,1,0,3,27379.6,17,7,high,"[2,2,2,2,2,1,2,2]",1,23,7
3,0.963478261,0.820358276,6,4,5,1,1,0,7,12977.9,1,1,medium,"[2,1,2,2,2,2]",2,32,7
3,0.990310559,0.868412018,5,5,5,0,1,0,3,8399.3,3,2,medium,"[2,2,2,2,2]",2,32,7
3,0.975776398,0.808344841,4,4,0,4,1,0,6,6137.2,7,3,medium,"[1,1,1,1]",2,32,7
3,0.975776398,0.808344841,4,4,0,4,1,0,8,5667.6,9,4,medium,"[1,1,1,1]",2,32,7
3,0.919875776,0.748277664,5,3,1,4,1,0,4,7230.3,11,5,medium,"[1,1,2,1,1]",2,32,7
3,0.976410015,0.927001953,13,5,9,4,1,0,102,17367.9,15,6,medium,"[1,2,2,2,2,1,2,1,1,2,2,2,2]",2,32,7
3,0.979297348,0.9453125,15,5,10,5,1,0,9,20218.9,19,7,medium,"[1,1,2,2,2,2,1,1,1,2,2,2,2,2,2]",2,32,7
6,0.919875776,0.748277664,5,3,1,4,1,0,6,8886.6,2,1,medium,"[1,1,1,2,1]",2,26,6
6,0.810869565,0.676197052,6,2,4,2,1,0,102,8037.8,4,2,medium,"[2,1,2,1,2,2]",2,26,6
6,0.975776398,0.808344841,4,4,4,0,1,0,9,6890.3,5,3,medium,"[2,2,2,2]",2,26,6
6,0.839130435,0.668188095,4,2,1,3,1,0,4,6726.9,11,4,medium,"[2,1,1,1]",2,26,6
6,0.943478261,0.738266468,3,3,3,0,1,0,3,5453.6,18,5,medium,"[2,2,2]",2,26,6
6,0.839130435,0.668188095,4,2,1,3,1,0,8,7085.4,20,6,medium,"[1,2,1,1]",2,26,6
6,0.943478261,0.738266468,3,3,3,0,1,0,7,5423.4,21,7,medium,"[2,2,2]",2,26,6
16,0.810869565,0.676197052,6,2,4,2,0,0,4,14769.2,10,1,medium,"[2,1,1,2,2,2]",2,29,7
16,0.919875776,0.748277664,5,3,4,1,1,0,3,10761.4,11,2,medium,"[2,2,1,2,2]",2,29,7
16,0.919875776,0.748277664,5,3,1,4,0,0,102,10571.1,12,3,medium,"[1,1,1,1,2]",2,29,7
16,0.810869565,0.676197052,5,2,5,0,1,0,7,10468.5,17,4,medium,"[2,2,2,2,2]",2,29,7
16,0.990310559,0.868412018,6,5,2,4,1,0,6,13146.9,18,5,medium,"[1,2,2,1,1,1]",2,29,7
16,0.663615561,0.592735291,7,1,4,3,1,0,9,16157.7,19,6,medium,"[2,2,1,2,1,2,1]",2,29,7
16,0.810869565,0.676197052,6,2,2,4,1,0,8,14955.4,20,7,medium,"[1,1,2,2,1,1]",2,29,7
9,0.990310559,0.868412018,5,5,0,5,1,0,8,10856,3,1,medium,"[1,1,1,1,1]",2,32,6
9,0.655916005,0.598190308,9,1,5,4,1,0,9,25133.6,4,2,medium,"[1,1,2,1,2,1,2,2,2]",2,32,6
9,0.899221968,0.759658813,7,3,5,2,1,0,3,13245.4,7,3,medium,"[2,2,1,1,2,2,2]",2,32,6
9,0.810869565,0.676197052,6,2,2,4,1,0,6,13770,10,4,medium,"[1,2,1,1,2,1]",2,32,6
9,0.783123666,0.709472656,12,2,7,5,1,0,102,37507.9,11,5,medium,"[2,1,1,2,2,1,2,1,1,2,2,2]",2,32,6
9,0.881128012,0.788024902,11,3,4,7,1,0,4,19641.7,12,6,medium,"[2,2,1,1,2,1,1,1,2,1,1]",2,32,6
9,0.919875776,0.748277664,5,3,4,1,1,0,7,8956.4,16,7,medium,"[2,1,2,2,2]",2,32,6
23,0.677639752,0.588098526,5,1,2,3,1,0,8,7733.1,7,1,medium,"[1,2,1,2,1]",2,25,6
23,0.951578947,0.833847046,8,4,2,6,1,0,4,12073.8,8,2,medium,"[1,1,1,2,2,1,1,1]",2,25,6
23,0.990310559,0.868412018,5,5,5,0,1,0,3,10220.4,10,3,medium,"[2,2,2,2,2]",2,25,6
23,0.899221968,0.759658813,7,3,2,5,1,0,6,13333.5,11,4,medium,"[1,2,2,1,1,1,1]",2,25,6
23,0.919875776,0.748277664,5,3,4,1,1,0,7,6889.5,17,5,medium,"[2,2,2,1,2]",2,25,6
23,0.899221968,0.759658813,7,3,5,2,1,0,102,8810,18,6,medium,"[1,2,2,1,2,2,2]",2,25,6
23,0.810869565,0.676197052,6,2,4,2,1,0,9,8849.9,21,7,medium,"[1,2,2,2,1,2]",2,25,6
17,0.999176201,0.99609375,17,7,5,12,1,0,8,22855,4,1,medium,"[1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1]",2,29,4
17,0.999946157,0.999023438,15,9,12,3,1,0,3,17775.3,6,2,medium,"[2,2,2,2,1,2,2,1,2,2,2,2,1,2,2]",2,29,4
17,1,1,16,10,13,3,1,0,9,18200,8,3,medium,"[2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2]",2,29,4
17,0.998196258,0.989257813,15,7,11,4,1,0,7,16816.1,10,4,medium,"[2,2,2,2,2,1,2,2,1,1,2,2,1,2,2]",2,29,4
17,0.999176201,0.99609375,17,7,5,12,1,0,6,19142.2,11,5,medium,"[1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1]",2,29,4
17,0.997391304,0.9921875,18,6,12,6,1,0,102,20847.2,18,6,medium,"[1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,2]",2,29,4
17,0.999946157,0.999023438,15,9,3,12,1,0,4,15705.2,19,7,medium,"[2,1,1,1,1,1,1,1,1,1,2,1,1,2,1]",2,29,4
27,0.979297348,0.894943237,9,5,2,7,1,0,4,12236.7,3,1,medium,"[1,1,1,1,2,2,1,1,1]",1,25,7
27,0.992290349,0.940765381,10,6,8,2,1,0,7,11245.1,5,2,medium,"[1,1,2,2,2,2,2,2,2,2]",1,25,7
27,0.976410015,0.927001953,13,5,9,4,1,0,102,16161,9,3,medium,"[2,1,2,2,1,2,2,1,2,1,2,2,2]",1,25,7
27,0.944649347,0.849121094,10,4,3,7,1,0,6,11022.7,11,4,medium,"[1,1,2,1,1,1,2,2,1,1]",1,25,7
27,0.994416476,0.928268433,8,6,7,1,1,0,3,9811.4,14,5,medium,"[1,2,2,2,2,2,2,2]",1,25,7
27,0.997391304,0.9921875,18,6,12,6,1,0,9,20588.4,16,6,medium,"[2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2]",1,25,7
27,0.944649347,0.849121094,10,4,3,7,1,0,8,11361.2,17,7,medium,"[2,1,2,1,1,1,2,1,1,1]",1,25,7
28,0.810869565,0.676197052,6,2,2,4,1,0,8,11956.6,9,1,medium,"[1,2,1,2,1,1]",2,23,7
28,0.919875776,0.748277664,5,3,1,4,1,0,4,9264.7,10,2,medium,"[1,2,1,1,1]",2,23,7
28,0.963478261,0.820358276,6,4,5,1,1,0,3,9204.9,12,3,medium,"[2,1,2,2,2,2]",2,23,7
28,0.963478261,0.820358276,6,4,5,1,1,0,9,9649.1,14,4,medium,"[2,1,2,2,2,2]",2,23,7
28,0.975776398,0.808344841,4,4,4,0,1,0,7,7356.1,17,5,medium,"[2,2,2,2]",2,23,7
28,0.810869565,0.676197052,6,2,2,4,1,0,6,9897.3,18,6,medium,"[1,1,2,2,1,1]",2,23,7
28,0.975776398,0.808344841,4,4,4,0,1,0,102,6388.7,21,7,medium,"[2,2,2,2]",2,23,7
13,0.810869565,0.676197052,6,2,2,4,1,0,6,16965.8,2,1,medium,"[1,2,2,1,1,1]",2,27,7
13,0.919875776,0.748277664,5,3,4,1,1,0,102,9497.8,4,2,medium,"[1,2,2,2,2]",2,27,7
13,0.5,0.5,4,0,2,2,1,1,7,5847.2,7,3,medium,"[1,2,2,1]",2,27,7
13,0.963478261,0.820358276,6,4,1,5,1,0,4,6995,10,4,medium,"[1,1,2,1,1,1]",2,27,7
13,0.975776398,0.808344841,4,4,4,0,1,0,3,6222.8,16,5,medium,"[2,2,2,2]",2,27,7
13,0.652451205,0.612792969,13,1,6,7,1,0,8,5806.2,18,6,medium,"[1,2,1,2,1,1,2,2,2,1,2,1,1]",2,27,7
13,0.975776398,0.808344841,4,4,4,0,1,0,9,14844,19,7,medium,"[2,2,2,2]",2,27,7
8,0.999176201,0.99609375,17,7,12,5,1,0,7,18119.5,3,1,medium,"[2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2]",2,27,6
8,1,1,20,6,7,13,1,0,8,21983.8,4,2,medium,"[1,1,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,2,1,1]",2,27,6
8,0.999508682,0.994140625,14,8,3,11,1,0,4,16309.7,10,3,medium,"[2,1,1,1,1,1,1,1,1,1,2,2,1,1]",2,27,6
8,0.951578947,0.91015625,16,7,10,6,1,0,9,29389.8,11,4,medium,"[2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2]",2,27,6
8,1,1,19,4,6,13,1,0,6,17826.3,12,5,medium,"[1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1]",2,27,6
8,1,1,19,7,13,6,1,0,102,20234.8,13,6,medium,"[2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2]",2,27,6
8,0.999176201,0.99609375,17,7,12,5,1,0,3,19003.3,18,7,medium,"[2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,1]",2,27,6
40,0.943478261,0.738266468,3,3,3,0,1,0,102,13429.6,1,1,medium,"[2,2,2]",2,25,7
40,0.984897025,0.881057739,7,5,6,1,1,0,3,12943.8,8,2,medium,"[2,2,1,2,2,2,2]",2,25,7
40,0.976410015,0.927001953,13,5,4,9,1,0,4,20097.7,9,3,medium,"[2,1,1,2,1,2,1,1,1,1,1,2,1]",2,25,7
40,1,1,20,6,13,7,1,0,9,38596.1,10,4,medium,"[2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2]",2,25,7
40,0.999771167,0.998046875,16,8,4,12,1,0,6,25966.7,12,5,medium,"[1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1]",2,25,7
40,0.998196258,0.961593628,9,7,1,8,1,0,8,14057.2,13,6,medium,"[1,1,1,1,1,1,2,1,1]",2,25,7
40,0.991534142,0.953857422,12,6,9,3,1,0,7,14339.6,17,7,medium,"[2,1,2,2,2,2,1,2,2,2,2,1]",2,25,7
31,0.944649347,0.849121094,10,4,7,3,1,0,3,39316.4,1,1,medium,"[1,2,2,2,2,1,2,1,2,2]",2,24,7
31,0.785846009,0.725585938,14,2,6,8,1,0,8,25874.8,5,2,medium,"[1,1,2,2,2,1,2,2,2,1,1,1,1,1]",2,24,7
31,0.999398689,0.988769531,12,8,10,2,1,0,7,18713.1,6,3,medium,"[2,2,2,2,2,1,2,2,2,2,1,2]",2,24,7
31,0.944649347,0.88671875,14,4,9,5,1,0,9,19929.6,7,4,medium,"[2,2,2,2,2,1,2,1,2,1,1,2,1,2]",2,24,7
31,0.963478261,0.820358276,6,4,1,5,1,0,6,10795.2,9,5,medium,"[1,1,2,1,1,1]",2,24,7
31,0.999983655,0.998291016,12,5,1,11,1,0,4,24454.4,11,6,medium,"[1,1,1,1,1,1,2,1,1,1,1,1]",2,24,7
31,0.984897025,0.96484375,17,10,11,6,1,0,102,16166.1,12,7,medium,"[1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2]",2,24,7
32,1,1,18,8,5,13,1,0,4,25551,8,1,medium,"[2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1]",2,24,7
32,1,1,17,9,13,4,1,0,3,22180.3,9,2,medium,"[2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2]",2,24,7
32,1,1,19,7,6,13,1,0,6,24915.6,11,3,medium,"[1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1]",2,24,7
32,1,1,20,6,7,13,1,0,8,25141.6,15,4,medium,"[1,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1]",2,24,7
32,1,1,18,8,13,5,1,0,7,20783.4,16,5,medium,"[2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2]",2,24,7
32,1,1,15,11,13,2,1,0,9,16780.8,19,6,medium,"[2,2,2,2,2,2,2,2,2,2,1,2,1,2,2]",2,24,7
32,1,1,18,8,13,5,1,0,102,22149.9,20,7,medium,"[1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2]",2,24,7
34,0.979297348,0.9453125,15,5,10,5,1,0,9,24913.5,1,1,medium,"[2,1,2,2,1,1,2,1,1,2,2,2,2,2,2]",2,22,7
34,0.899221968,0.85546875,17,3,10,7,1,0,102,24899.5,3,2,medium,"[1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2]",2,22,7
34,0.979297348,0.894943237,9,5,2,7,1,0,8,11768.5,9,3,medium,"[1,2,1,1,1,1,1,1,2]",2,22,7
34,0.899221968,0.759658813,7,3,5,2,1,0,7,9229.4,11,4,medium,"[2,2,2,2,1,2,1]",2,22,7
34,0.979297348,0.894943237,9,5,2,7,1,0,4,11980.1,12,5,medium,"[2,1,1,1,2,1,1,1,1]",2,22,7
34,0.990310559,0.868412018,5,5,5,0,1,0,3,6432.7,14,6,medium,"[2,2,2,2,2]",2,22,7
34,0.990310559,0.868412018,5,5,0,5,1,0,6,6550,15,7,medium,"[1,1,1,1,1]",2,22,7
30,0.990310559,0.868412018,5,5,5,0,1,0,7,11359.3,1,1,medium,"[2,2,2,2,2]",1,23,7
30,0.999946157,0.999023438,15,9,12,3,1,0,3,17923,3,2,medium,"[2,2,2,2,2,1,2,1,2,2,2,2,2,1,2]",1,23,7
30,0.998196258,0.989257813,15,7,4,11,1,0,4,16270.8,4,3,medium,"[2,1,1,1,2,1,1,1,1,1,2,1,2,1,1]",1,23,7
30,0.944649347,0.88671875,14,4,9,5,1,0,102,12876.7,9,4,medium,"[1,1,2,2,2,2,2,1,2,1,2,1,2,2]",1,23,7
30,0.998196258,0.989257813,15,7,4,11,1,0,8,14438.1,13,5,medium,"[1,1,1,1,1,1,2,2,2,1,1,1,2,1,1]",1,23,7
30,0.979297348,0.9453125,15,5,5,10,1,0,6,16583.1,19,6,medium,"[1,1,1,1,2,1,2,2,2,2,1,1,1,1,1]",1,23,7
30,0.944649347,0.849121094,10,4,7,3,1,0,9,12644.2,20,7,medium,"[2,2,1,2,1,1,2,2,2,2]",1,23,7
55,0.899221968,0.759658813,7,3,5,2,1,0,3,9909.3,2,1,medium,"[1,2,2,1,2,2,2]",3,22,7
55,0.951578947,0.833847046,8,4,6,2,1,0,9,9818.8,4,2,medium,"[1,2,1,2,2,2,2,2]",3,22,7
55,0.886902679,0.828125,15,3,9,6,1,0,102,17477.4,5,3,medium,"[1,2,2,1,2,2,1,1,2,2,1,2,1,2,2]",3,22,7
