participantID,condition,pNew,pOld,boxesFlipped,absColorDiff,blueFlipped,yellowFlipped,accuracy,discriminationError,boardDifficulty,trialRT,gender.x,age.x,education.x,gender.y,age.y,education.y
96,low,1,1,21.142857142857142,9.428571428571429,10.571428571428571,10.571428571428571,1,0,19.714285714285715,13098.114285714286,2,25,7,2,25,7
96,medium,1,1,18.714285714285715,8.428571428571429,9.428571428571429,9.285714285714286,1,0,19.857142857142858,30332.62857142857,2,25,7,2,25,7
97,high,0.8809050578571428,0.695790393,3.2857142857142856,2.4285714285714284,1.5714285714285714,1.7142857142857142,1,0,19.714285714285715,17146.557142857142,2,22,7,2,22,7
97,low,0.8377107367142858,0.6753389494285714,3.857142857142857,2.142857142857143,1.4285714285714286,2.4285714285714284,0.8571428571428571,0,19.714285714285715,9995.771428571428,2,22,7,2,22,7
97,medium,0.7937355814285714,0.6423020022857143,3.7142857142857144,1.7142857142857142,2.142857142857143,1.5714285714285714,1,0,19.857142857142858,11410.257142857143,2,22,7,2,22,7
98,high,0.953205296,0.8361616132857143,7.857142857142857,4.142857142857143,3.7142857142857144,4.142857142857143,1,0,19.714285714285715,23450.457142857143,2,24,7,2,24,7
98,low,0.973608061,0.9321507045714286,14.428571428571429,6.714285714285714,6.714285714285714,7.714285714285714,1,0,19.714285714285715,11852.128571428571,2,24,7,2,24,7
98,medium,0.9108995361428571,0.81604181,7.714285714285714,4,3.5714285714285716,4.142857142857143,1,0,19.857142857142858,11065.771428571428,2,24,7,2,24,7
100,high,0.9994782608,0.9984375,18.6,7.4,8.4,10.2,1,0,6,78503.98,2,22,7,2,22,7
100,low,1,1,19.142857142857142,8,9.285714285714286,9.857142857142858,1,0,19.714285714285715,32284.52857142857,2,22,7,2,22,7
100,medium,1,1,18,8.666666666666666,8.833333333333334,9.166666666666666,1,0,6.166666666666667,40103.01666666667,2,22,7,2,22,7
104,high,0.9575461032857143,0.8835274831428571,10.428571428571429,4.714285714285714,5.142857142857143,5.285714285714286,1,0,19.714285714285715,40470.21428571428,1,22,7,1,22,7
104,low,0.9705416034285714,0.9140472411428572,11.857142857142858,5,5.285714285714286,6.571428571428571,1,0,19.714285714285715,17661.2,1,22,7,1,22,7
104,medium,0.9501186745714286,0.8943241664285714,11.714285714285714,4.857142857142857,6,5.714285714285714,1,0,19.857142857142858,27475.62857142857,1,22,7,1,22,7
107,high,0.9505336781428572,0.8514724457142857,8.857142857142858,4.285714285714286,4.428571428571429,4.428571428571429,1,0,19.714285714285715,28751.485714285714,1,22,4,1,22,4
107,low,0.9902870988571428,0.9449397495714286,12.142857142857142,6.428571428571429,5.285714285714286,6.857142857142857,1,0,19.714285714285715,7046.857142857143,1,22,4,1,22,4
107,medium,0.9699657437142857,0.9200199671428572,12,5.714285714285714,6.285714285714286,5.714285714285714,1,0,19.857142857142858,15279,1,22,4,1,22,4
109,high,0.8722929995714286,0.7356489044285714,6.428571428571429,2.7142857142857144,2.7142857142857144,3.7142857142857144,0.8571428571428571,0,19.714285714285715,21816.357142857145,2,29,7,2,29,7
109,low,0.9771321158571429,0.9074317387142857,10.142857142857142,5.571428571428571,5.285714285714286,4.857142857142857,1,0,19.714285714285715,5785.828571428571,2,29,7,2,29,7
109,medium,0.8546334965714286,0.7146425245714285,5.714285714285714,2.5714285714285716,3.142857142857143,2.5714285714285716,1,0,19.857142857142858,8796.214285714286,2,29,7,2,29,7
110,high,1,1,17.857142857142858,8.428571428571429,8.571428571428571,9.285714285714286,1,0,19.714285714285715,67564.42857142857,1,24,7,1,24,7
110,low,1,1,19.142857142857142,8.857142857142858,9.142857142857142,10,1,0,19.714285714285715,20575.35714285714,1,24,7,1,24,7
110,medium,1,1,19.142857142857142,9.142857142857142,9.857142857142858,9.285714285714286,1,0,19.857142857142858,29628.485714285714,1,24,7,1,24,7
111,high,0.9598366851428571,0.8484586987142857,8,4.285714285714286,3.857142857142857,4.142857142857143,1,0,19.714285714285715,22383.27142857143,1,24,7,1,24,7
111,low,0.9967144202857143,0.9841548374285715,16.142857142857142,8.428571428571429,7.571428571428571,8.571428571428571,1,0,19.714285714285715,6951.742857142857,1,24,7,1,24,7
111,medium,0.9859537774285714,0.9083393641428571,10.142857142857142,5,5.285714285714286,4.857142857142857,1,0,19.857142857142858,12020.185714285715,1,24,7,1,24,7
114,high,1,1,17.142857142857142,8.857142857142858,7.857142857142857,9.285714285714286,1,0,19.714285714285715,56999.41428571429,1,30,7,1,30,7
114,low,1,1,17.142857142857142,8.857142857142858,7.857142857142857,9.285714285714286,1,0,19.714285714285715,12885.042857142857,1,30,7,1,30,7
114,medium,1,1,17.142857142857142,8.857142857142858,8.857142857142858,8.285714285714286,1,0,19.857142857142858,23107.457142857143,1,30,7,1,30,7
115,high,0.9750300942857143,0.87184797,7.714285714285714,4.857142857142857,3.5714285714285716,4.142857142857143,1,0,19.714285714285715,36880.08571428571,1,31,6,1,31,6
115,low,0.9947616482857143,0.9773297992857143,15,7,7.285714285714286,7.714285714285714,1,0,19.714285714285715,12554.828571428572,1,31,6,1,31,6
115,medium,0.9097015418571429,0.8536616734285714,9,4.428571428571429,4.428571428571429,4.571428571428571,0.8571428571428571,0.14285714285714285,19.857142857142858,22161.171428571426,1,31,6,1,31,6
117,high,0.9650444205714286,0.8985682895714285,10.714285714285714,5,4.714285714285714,6,1,0,19.714285714285715,41406.91428571429,2,22,7,2,22,7
117,low,0.9694279175714285,0.9015393938571429,10.571428571428571,5.142857142857143,5,5.571428571428571,1,0,19.714285714285715,10733.1,2,22,7,2,22,7
117,medium,0.973487862,0.9065554482857142,11,5,5.714285714285714,5.285714285714286,1,0,19.857142857142858,20268.571428571428,2,22,7,2,22,7
118,high,0.955273075,0.7992209707142858,5.428571428571429,3.7142857142857144,2.5714285714285716,2.857142857142857,1,0,19.714285714285715,21748.67142857143,1,23,7,1,23,7
118,low,0.9438774687142857,0.8151397022857143,7,3.857142857142857,3.5714285714285716,3.4285714285714284,1,0,19.714285714285715,9248.757142857143,1,23,7,1,23,7
118,medium,0.923575398,0.7740836141428571,6.857142857142857,3.142857142857143,3.7142857142857144,3.142857142857143,1,0,19.857142857142858,15801.328571428572,1,23,7,1,23,7
120,high,0.9987905917142857,0.9934082031428572,16.428571428571427,8.428571428571429,7.571428571428571,8.857142857142858,1,0,19.714285714285715,66744.97142857143,1,23,7,1,23,7
120,low,1,1,17.142857142857142,8.857142857142858,7.857142857142857,9.285714285714286,1,0,19.714285714285715,16168.614285714286,1,23,7,1,23,7
120,medium,0.9932600042857143,0.9791434151428572,16.714285714285715,7.571428571428571,8.857142857142858,7.857142857142857,1,0,19.857142857142858,27890.17142857143,1,23,7,1,23,7
122,high,0.9106027398571429,0.8016730715714285,8.714285714285714,3.5714285714285716,4.428571428571429,4.285714285714286,1,0,19.714285714285715,27081.428571428572,1,27,7,1,27,7
122,low,0.9569765207142857,0.9042388371428571,14,6,7.571428571428571,6.428571428571429,1,0,19.714285714285715,12205.442857142856,1,27,7,1,27,7
122,medium,0.9485323374285715,0.8487006594285714,9.857142857142858,4.142857142857143,5.571428571428571,4.285714285714286,1,0,19.857142857142858,17383.214285714286,1,27,7,1,27,7
124,high,0.9694456088571428,0.908846174,10.142857142857142,5.571428571428571,5,5.142857142857143,1,0,19.714285714285715,30600.628571428573,1,27,7,1,27,7
124,low,0.990447433,0.9733886718571428,14.857142857142858,6.857142857142857,6.571428571428571,8.285714285714286,1,0,19.714285714285715,8019.5,1,27,7,1,27,7
124,medium,0.9559786935714286,0.8968135288571428,11.285714285714286,5.285714285714286,6.142857142857143,5.142857142857143,1,0,19.857142857142858,13250,1,27,7,1,27,7
128,high,0.9644419551428571,0.9375305175714286,14.142857142857142,5.857142857142857,6.428571428571429,7.714285714285714,1,0,19.714285714285715,33858.45714285714,1,29,6,1,29,6
128,low,0.9997271311428572,0.9980119978571429,19,9.285714285714286,8.857142857142858,10.142857142857142,1,0,19.714285714285715,6979.4857142857145,1,29,6,1,29,6
128,medium,0.9945768512857143,0.9726279122857143,14,7.714285714285714,6.714285714285714,7.285714285714286,1,0,19.857142857142858,13831.971428571429,1,29,6,1,29,6
130,high,0.9629259848571429,0.8632616315714285,8.142857142857142,4.714285714285714,4,4.142857142857143,1,0,19.714285714285715,24844.314285714285,1,23,7,1,23,7
130,low,0.9881949118571428,0.9604473114285714,15.285714285714286,7.857142857142857,7.428571428571429,7.857142857142857,1,0,19.714285714285715,8267.2,1,23,7,1,23,7
130,medium,0.9900877974285714,0.9477560859999999,11.142857142857142,6.285714285714286,5.857142857142857,5.285714285714286,1,0,19.857142857142858,14488.685714285715,1,23,7,1,23,7
131,high,0.9289434675714285,0.8247291018571429,9,3.857142857142857,4.428571428571429,4.571428571428571,1,0,19.714285714285715,35362.05714285714,1,23,7,1,23,7
131,low,0.9651628201428571,0.9061549051428571,10.142857142857142,6.142857142857143,5,5.142857142857143,1,0,19.714285714285715,9718.228571428572,1,23,7,1,23,7
131,medium,0.9796678762857143,0.9387948174285714,12.571428571428571,5.714285714285714,6.428571428571429,6.142857142857143,1,0,19.857142857142858,28652.657142857144,1,23,7,1,23,7
