"V1" "V2" "V3" "V4" "V5"
"77" 139.829406792615 20.7456189087337 3.00370780845209 80.7458721730191 105
"78" 183.525571351411 9.4834135845571 1.89505136561961 11.2710853878112 107
"79" 127.621617511565 27.6928695770833 5.86975697944234 80.1239373466447 108
"80" 191.831117410349 6.18398729079796 1.13439458913709 36.8449636545977 109
"81" 148.831225554618 19.4920979593282 3.24763133296908 30.3219657228154 111
"82" 108.021624636543 34.4338470031615 3.59622773916598 110.427810634665 113
"83" 148.774386631339 19.5161918265386 5.03451738974053 42.7688425468598 114
"84" 148.879578669452 13.7642941949245 1.47011860557864 10.5156376218548 115
"85" 168.09192320804 11.3313029577996 2.7325611488291 35.1282659469903 116
"86" 109.083777823485 20.6495209406072 4.92557295711021 193.509845128107 117
"87" 160.062631979896 10.4299347719976 1.19051413380817 24.2333457957413 119
